YEAR,VALUE,COUNTRY,HS CODE
2015,,Barbados,"9306308000--PARTS OF CARATRIDGES, NESOI"
2015,,Barbados,"9306900040--BOMBS, GRENADES, TORPEDOS, & SIML MUNITIONS OF WAR"
2015,,Barbados,"9307000000--SWORDS, CUTLASSES, BAYONETS, & SIML ARMS & PARTS"
2015,,Barbados,9803100000--MILITARY WEARING APPAREL OF ALL TYPES & MATERIALS
2015,,Belarus,8409100080--PARTS FOR SP-IG OR COMP-IG FOR USE IN A/C EX CIVIL
2015,,Belarus,"8411917050--PARTS OF TURBOJET & TURBOPROPELLR A/C ENG,EX CIVIL"
2015,,Belarus,"8803300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2015,,Belarus,"8803909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2015,,Belarus,8804000000--PARACHUTES(ALSO DIRIGIBLE CHUTES)&ROTOCHUTES&PRTS
2015,,Belarus,"9306304120--CARTRIDGES FOR RIFLE OR PISTOLS, NESOI"
2015,,Belgium,"8411124050--TURBOJET A/C TURBINES EX  CIVIL, THRUST OVER 25"
2015,,Belgium,"8411224050--TURBOPROPELLER A/C TBN EXCEPT CIVIL, OV 1100 KW"
2015,,Belgium,"8411814050--GAS TURBINE A/C TBN EXC CIVIL, 5000 KW AND UNDER"
2015,,Belgium,8710000030--TRACKED (INCLUDING HALF-TRACKED) VEHICLES
2015,,Belgium,"8710000060--ARMORED FIGHTING VEH,MOTORIZED,NESOI"
2015,,Belgium,"8802120160--USED/REBUILT HELICOP,MILITARY,WGT > 2,000 KG"
2015,,Belgium,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2015,,Belgium,8807200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2015,,Belgium,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2015,,Belgium,"8807909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2015,,Belgium,9301906000--MILITARY SHOTGUNS
2015,,Belgium,9305912000--PARTS AND ACC  FOR MILITARY SHOTGUNS
2015,,Belgium,9305913020--SUPPRESSORS OF OTHER MIL WEAPONS HEAD 9301 NESOI
2015,,Belgium,9305913040--PARTS & ACCES OF OTHER MLTRY WEAPONS OF 9301 NESOI
2015,,Belgium,"9306304150--EMPTY CARTRIDGES SHELLS, NESOI"
2015,,Belize,8407100090--SPK-IGN REC OR ROT INT COM PST TYP A/C ENG EXC CIV
2015,,Belize,8409100080--PARTS FOR SP-IG OR COMP-IG FOR USE IN A/C EX CIVIL
2015,,Belize,"8411917050--PARTS OF TURBOJET & TURBOPROPELLR A/C ENG,EX CIVIL"
2015,,Belize,"8710000060--ARMORED FIGHTING VEH,MOTORIZED,NESOI"
2015,,Belize,"8710000090--PARTS OF ARMORED FIGHTING VEHICLES,MOTORIZED"
2015,,Belize,8803200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2015,,Belize,8804000000--PARACHUTES(ALSO DIRIGIBLE CHUTES)&ROTOCHUTES&PRTS
2015,,Belize,"8805100000--AIRCRAFT LAUNCHING GEAR,DECK-ARRESTOR,ETC.& PARTS"
2015,,Belize,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2015,,Belize,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2015,,Belize,"8807909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2015,,Belize,"9014208080--INST & APPLN, AERONAUTICAL/SPACE NAVIGATION, NESOI"
2015,,Belize,"9301200000--ROCKET LAUNCHERS & SIMILAR PROJECTORS, MILITARY"
2015,,Belize,9301903000--MILITARY RIFLES
2015,,Belize,"9301909030--MACHINE GUNS, MILITARY"
2015,,Belize,"9301909090--MILITARY WEAPONS, EXC ARMS OF HEADING 9307, NESOI"
2015,,Belize,9305911000--PARTS AND ACCESS FOR MILITARY RIFLES
2015,,Belize,9305913040--PARTS & ACCES OF OTHER MLTRY WEAPONS OF 9301 NESOI
2015,,Belize,"9306304130--CARTRIDGES CONTAINING A PROJECTILE, NESOI"
2015,,Belize,9306304140--EMPTY CARTRIDGES SHELLS FOR RIFLES OR PISTOLS
2015,,Belize,"9306304150--EMPTY CARTRIDGES SHELLS, NESOI"
2015,,Belize,9306304160--CARTRIDGES NOT CONTAINING A PROJECTILE & NT EMPTY
2015,,Belize,"9306308000--PARTS OF CARATRIDGES, NESOI"
2015,,Belize,"9306900040--BOMBS, GRENADES, TORPEDOS, & SIML MUNITIONS OF WAR"
2015,,Belize,"9306900080--PARTS FOR BOMBS, GRENADES, & SIML MUNITIONS OF WAR"
2015,,Belize,"9307000000--SWORDS, CUTLASSES, BAYONETS, & SIML ARMS & PARTS"
2015,,Belize,9803100000--MILITARY WEARING APPAREL OF ALL TYPES & MATERIALS
2015,,Belize,9803200000--MILITARY EQUIPMENTS NOT IDENTIFIED BY KIND
2015,,Benin,"8411997050--PARTS OF GAS TURBINE A/C ENG, EXC CIVIL A/C"
2015,,Benin,"8710000060--ARMORED FIGHTING VEH,MOTORIZED,NESOI"
2015,,Benin,"8710000090--PARTS OF ARMORED FIGHTING VEHICLES,MOTORIZED"
2015,,Benin,"8803300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2015,,Benin,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2015,,Benin,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2015,,Benin,"9301200000--ROCKET LAUNCHERS & SIMILAR PROJECTORS, MILITARY"
2015,,Benin,9301903000--MILITARY RIFLES
2015,,Benin,9305911000--PARTS AND ACCESS FOR MILITARY RIFLES
2015,,Benin,9305912000--PARTS AND ACC  FOR MILITARY SHOTGUNS
2015,,Benin,"9306304120--CARTRIDGES FOR RIFLE OR PISTOLS, NESOI"
2015,,Benin,"9306304130--CARTRIDGES CONTAINING A PROJECTILE, NESOI"
2015,,Benin,9306304140--EMPTY CARTRIDGES SHELLS FOR RIFLES OR PISTOLS
2015,,Benin,"9306900040--BOMBS, GRENADES, TORPEDOS, & SIML MUNITIONS OF WAR"
2015,,Benin,9803200000--MILITARY EQUIPMENTS NOT IDENTIFIED BY KIND
2015,,Bermuda,8409100080--PARTS FOR SP-IG OR COMP-IG FOR USE IN A/C EX CIVIL
2015,,Bermuda,"8710000090--PARTS OF ARMORED FIGHTING VEHICLES,MOTORIZED"
2015,,Bermuda,8803200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2015,,Bermuda,"8803300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2015,,Bermuda,"8803909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2015,,Bermuda,8804000000--PARACHUTES(ALSO DIRIGIBLE CHUTES)&ROTOCHUTES&PRTS
2015,,Bermuda,"8805100000--AIRCRAFT LAUNCHING GEAR,DECK-ARRESTOR,ETC.& PARTS"
2015,,Bermuda,8805210000--AIR COMBAT SIMULATORS  AND PARTS THEREOF
2015,,Bermuda,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2015,,Bermuda,"8807909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2015,,Bermuda,"9014208080--INST & APPLN, AERONAUTICAL/SPACE NAVIGATION, NESOI"
2015,,Bermuda,9306210000--SHOTGUN CARTRIDGES AND PARTS THEREOF
2015,,Bermuda,9306304110--CARTRIDGES FOR RIFLE OR PISTOLS .22 CALIBER
2015,,Bermuda,"9306304130--CARTRIDGES CONTAINING A PROJECTILE, NESOI"
2015,,Bermuda,9306304160--CARTRIDGES NOT CONTAINING A PROJECTILE & NT EMPTY
2015,,Bermuda,"9306308000--PARTS OF CARATRIDGES, NESOI"
2015,,Bermuda,"9306900080--PARTS FOR BOMBS, GRENADES, & SIML MUNITIONS OF WAR"
2015,,Bermuda,9803100000--MILITARY WEARING APPAREL OF ALL TYPES & MATERIALS
2015,,Bhutan,. DEFENSE (END USE 50000-90)
2015,,Bhutan,"8411917050--PARTS OF TURBOJET & TURBOPROPELLR A/C ENG,EX CIVIL"
2015,,Bolivia,8407100090--SPK-IGN REC OR ROT INT COM PST TYP A/C ENG EXC CIV
2015,,Bolivia,"8411814050--GAS TURBINE A/C TBN EXC CIVIL, 5000 KW AND UNDER"
2015,,Bolivia,"8710000090--PARTS OF ARMORED FIGHTING VEHICLES,MOTORIZED"
2015,,Bolivia,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2015,,Bolivia,8807200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2015,,Bolivia,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2015,,Bolivia,"8807909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2015,,Bolivia,"9014208080--INST & APPLN, AERONAUTICAL/SPACE NAVIGATION, NESOI"
2015,,Bolivia,9301903000--MILITARY RIFLES
2015,,Bolivia,9301906000--MILITARY SHOTGUNS
2015,,Bolivia,"9306304120--CARTRIDGES FOR RIFLE OR PISTOLS, NESOI"
2015,,Bolivia,"9306304130--CARTRIDGES CONTAINING A PROJECTILE, NESOI"
2015,,Bolivia,"9306900080--PARTS FOR BOMBS, GRENADES, & SIML MUNITIONS OF WAR"
2015,,Bolivia,"9307000000--SWORDS, CUTLASSES, BAYONETS, & SIML ARMS & PARTS"
2015,,Bosnia-Hercegovina,"8411917050--PARTS OF TURBOJET & TURBOPROPELLR A/C ENG,EX CIVIL"
2015,,Bosnia-Hercegovina,"8411997050--PARTS OF GAS TURBINE A/C ENG, EXC CIVIL A/C"
2015,,Bosnia-Hercegovina,"8710000060--ARMORED FIGHTING VEH,MOTORIZED,NESOI"
2015,,Bosnia-Hercegovina,"8710000090--PARTS OF ARMORED FIGHTING VEHICLES,MOTORIZED"
2015,,Bosnia-Hercegovina,8803100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2015,,Bosnia-Hercegovina,8803200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2015,,Bosnia-Hercegovina,"8803300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2015,,Bosnia-Hercegovina,8807200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2015,,Bosnia-Hercegovina,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2015,,Bosnia-Hercegovina,"8807909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2015,,Bosnia-Hercegovina,9301903000--MILITARY RIFLES
2015,,Bosnia-Hercegovina,"9301909030--MACHINE GUNS, MILITARY"
2015,,Bosnia-Hercegovina,"9301909090--MILITARY WEAPONS, EXC ARMS OF HEADING 9307, NESOI"
2015,,Bosnia-Hercegovina,9305911000--PARTS AND ACCESS FOR MILITARY RIFLES
2015,,Bosnia-Hercegovina,9305913010--PTS & ACC MILITARY ARTILLERY WEAPONS OF 9301.10
2015,,Bosnia-Hercegovina,9305913020--SUPPRESSORS OF OTHER MIL WEAPONS HEAD 9301 NESOI
2015,,Bosnia-Hercegovina,9306304110--CARTRIDGES FOR RIFLE OR PISTOLS .22 CALIBER
2015,,Bosnia-Hercegovina,"9306304120--CARTRIDGES FOR RIFLE OR PISTOLS, NESOI"
2015,,Bosnia-Hercegovina,9306304160--CARTRIDGES NOT CONTAINING A PROJECTILE & NT EMPTY
2015,,Bosnia-Hercegovina,"9306308000--PARTS OF CARATRIDGES, NESOI"
2015,,Bosnia-Hercegovina,9803200000--MILITARY EQUIPMENTS NOT IDENTIFIED BY KIND
2015,,Botswana,"8411214050--TURBOPRPELLR A/C TBN, EX CIVIL, POWR NT OV 1100 KW"
2015,,Botswana,"8411917050--PARTS OF TURBOJET & TURBOPROPELLR A/C ENG,EX CIVIL"
2015,,Botswana,"8710000090--PARTS OF ARMORED FIGHTING VEHICLES,MOTORIZED"
2015,,Botswana,8803100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2015,,Botswana,8803200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2015,,Botswana,"8803909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2015,,Botswana,8804000000--PARACHUTES(ALSO DIRIGIBLE CHUTES)&ROTOCHUTES&PRTS
2015,,Botswana,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2015,,Botswana,8807200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2015,,Botswana,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2015,,Botswana,"8807909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2015,,Botswana,"9014208080--INST & APPLN, AERONAUTICAL/SPACE NAVIGATION, NESOI"
2015,,Botswana,"9301100080--ARTILLERY WEAPONS, MILITARY, EXC SELF-PROPELLED"
2015,,Botswana,9301903000--MILITARY RIFLES
2015,,Botswana,"9301909030--MACHINE GUNS, MILITARY"
2015,,Botswana,9305913010--PTS & ACC MILITARY ARTILLERY WEAPONS OF 9301.10
2015,,Botswana,9306290000--PTS FOR SHOTGUN CARTRIDGES AND AIR GUN PELLETS
2015,,Botswana,"9306304120--CARTRIDGES FOR RIFLE OR PISTOLS, NESOI"
2015,,Botswana,"9306304130--CARTRIDGES CONTAINING A PROJECTILE, NESOI"
2015,,Br Indian Ocean Territory,. DEFENSE (END USE 50000-90)
2015,,Br Indian Ocean Territory,"8803909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2015,,Br Indian Ocean Territory,9306304160--CARTRIDGES NOT CONTAINING A PROJECTILE & NT EMPTY
2015,,Brazil,"8411214050--TURBOPRPELLR A/C TBN, EX CIVIL, POWR NT OV 1100 KW"
2015,,Brazil,"8411224050--TURBOPROPELLER A/C TBN EXCEPT CIVIL, OV 1100 KW"
2015,,Brazil,"8411824050--GAS TURBINE A/C TBN EXC CIVIL, OVER 5000 KW"
2015,,Brazil,8710000030--TRACKED (INCLUDING HALF-TRACKED) VEHICLES
2015,,Brazil,"8710000060--ARMORED FIGHTING VEH,MOTORIZED,NESOI"
2015,,Brazil,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2015,,Brazil,8807200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2015,,Brazil,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2015,,Brazil,"8807909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2015,,Brazil,"9301100080--ARTILLERY WEAPONS, MILITARY, EXC SELF-PROPELLED"
2015,,Brazil,"9301909090--MILITARY WEAPONS, EXC ARMS OF HEADING 9307, NESOI"
2015,,Brazil,9305913020--SUPPRESSORS OF OTHER MIL WEAPONS HEAD 9301 NESOI
2015,,Brazil,9305913040--PARTS & ACCES OF OTHER MLTRY WEAPONS OF 9301 NESOI
2015,,Brazil,"9306304130--CARTRIDGES CONTAINING A PROJECTILE, NESOI"
2015,,Brazil,9306304140--EMPTY CARTRIDGES SHELLS FOR RIFLES OR PISTOLS
2015,,Brazil,"9306304150--EMPTY CARTRIDGES SHELLS, NESOI"
2015,,Brazil,9306900020--GUIDED MISSLES
2015,,British Virgin Islands,8409100080--PARTS FOR SP-IG OR COMP-IG FOR USE IN A/C EX CIVIL
2015,,British Virgin Islands,"8411997050--PARTS OF GAS TURBINE A/C ENG, EXC CIVIL A/C"
2015,,British Virgin Islands,8803100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2015,,British Virgin Islands,8803200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2015,,British Virgin Islands,"8803300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2015,,British Virgin Islands,"8803909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2015,,British Virgin Islands,8804000000--PARACHUTES(ALSO DIRIGIBLE CHUTES)&ROTOCHUTES&PRTS
2015,,British Virgin Islands,"8805100000--AIRCRAFT LAUNCHING GEAR,DECK-ARRESTOR,ETC.& PARTS"
2015,,British Virgin Islands,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2015,,British Virgin Islands,8807200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2015,,British Virgin Islands,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2015,,British Virgin Islands,"9014208080--INST & APPLN, AERONAUTICAL/SPACE NAVIGATION, NESOI"
2015,,British Virgin Islands,"9301100080--ARTILLERY WEAPONS, MILITARY, EXC SELF-PROPELLED"
2015,,British Virgin Islands,"9301909030--MACHINE GUNS, MILITARY"
2015,,British Virgin Islands,"9306304120--CARTRIDGES FOR RIFLE OR PISTOLS, NESOI"
2015,,British Virgin Islands,"9306308000--PARTS OF CARATRIDGES, NESOI"
2015,,British Virgin Islands,9803200000--MILITARY EQUIPMENTS NOT IDENTIFIED BY KIND
2015,,Brunei,8407100090--SPK-IGN REC OR ROT INT COM PST TYP A/C ENG EXC CIV
2015,,Brunei,"8803909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2015,,Brunei,8804000000--PARACHUTES(ALSO DIRIGIBLE CHUTES)&ROTOCHUTES&PRTS
2015,,Brunei,"8805100000--AIRCRAFT LAUNCHING GEAR,DECK-ARRESTOR,ETC.& PARTS"
2015,,Brunei,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2015,,Brunei,8807200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2015,,Brunei,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2015,,Brunei,"8807909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2015,,Brunei,"9014208080--INST & APPLN, AERONAUTICAL/SPACE NAVIGATION, NESOI"
2015,,Brunei,9301903000--MILITARY RIFLES
2015,,Brunei,"9301909030--MACHINE GUNS, MILITARY"
2015,,Brunei,9305913040--PARTS & ACCES OF OTHER MLTRY WEAPONS OF 9301 NESOI
2015,,Brunei,9306304160--CARTRIDGES NOT CONTAINING A PROJECTILE & NT EMPTY
2015,,Brunei,"9306308000--PARTS OF CARATRIDGES, NESOI"
2015,,Brunei,9803100000--MILITARY WEARING APPAREL OF ALL TYPES & MATERIALS
2015,,Brunei,9803200000--MILITARY EQUIPMENTS NOT IDENTIFIED BY KIND
2015,,Bulgaria,8407100090--SPK-IGN REC OR ROT INT COM PST TYP A/C ENG EXC CIV
2015,,Bulgaria,8409100080--PARTS FOR SP-IG OR COMP-IG FOR USE IN A/C EX CIVIL
2015,,Bulgaria,"8411124050--TURBOJET A/C TURBINES EX  CIVIL, THRUST OVER 25"
2015,,Bulgaria,"8411917050--PARTS OF TURBOJET & TURBOPROPELLR A/C ENG,EX CIVIL"
2015,,Bulgaria,"8411997050--PARTS OF GAS TURBINE A/C ENG, EXC CIVIL A/C"
2015,,Bulgaria,"8710000090--PARTS OF ARMORED FIGHTING VEHICLES,MOTORIZED"
2015,,Bulgaria,8803100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2015,,Bulgaria,"8803909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2015,,Bulgaria,"8805100000--AIRCRAFT LAUNCHING GEAR,DECK-ARRESTOR,ETC.& PARTS"
2015,,Bulgaria,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2015,,Bulgaria,8807200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2015,,Bulgaria,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2015,,Bulgaria,"8807909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2015,,Bulgaria,"9014208080--INST & APPLN, AERONAUTICAL/SPACE NAVIGATION, NESOI"
2015,,Bulgaria,"9301200000--ROCKET LAUNCHERS & SIMILAR PROJECTORS, MILITARY"
2015,,Bulgaria,9305913010--PTS & ACC MILITARY ARTILLERY WEAPONS OF 9301.10
2015,,Bulgaria,9305913020--SUPPRESSORS OF OTHER MIL WEAPONS HEAD 9301 NESOI
2015,,Bulgaria,"9306304130--CARTRIDGES CONTAINING A PROJECTILE, NESOI"
2015,,Bulgaria,9306304140--EMPTY CARTRIDGES SHELLS FOR RIFLES OR PISTOLS
2015,,Bulgaria,"9306304150--EMPTY CARTRIDGES SHELLS, NESOI"
2015,,Bulgaria,9306304160--CARTRIDGES NOT CONTAINING A PROJECTILE & NT EMPTY
2015,,Bulgaria,9306900020--GUIDED MISSLES
2015,,Bulgaria,9306900060--PARTS FOR GUIDED MISSILES
2015,,Bulgaria,"9306900080--PARTS FOR BOMBS, GRENADES, & SIML MUNITIONS OF WAR"
2015,,Bulgaria,"9307000000--SWORDS, CUTLASSES, BAYONETS, & SIML ARMS & PARTS"
2015,,Burkina (Upper Volta),8409100080--PARTS FOR SP-IG OR COMP-IG FOR USE IN A/C EX CIVIL
2015,,Burkina (Upper Volta),"8411917050--PARTS OF TURBOJET & TURBOPROPELLR A/C ENG,EX CIVIL"
2015,,Burkina (Upper Volta),"8411997050--PARTS OF GAS TURBINE A/C ENG, EXC CIVIL A/C"
2015,,Burkina (Upper Volta),"8710000060--ARMORED FIGHTING VEH,MOTORIZED,NESOI"
2015,,Burkina (Upper Volta),"8710000090--PARTS OF ARMORED FIGHTING VEHICLES,MOTORIZED"
2015,,Burkina (Upper Volta),8803200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2015,,Burkina (Upper Volta),"8803300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2015,,Burkina (Upper Volta),"8803909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2015,,Burkina (Upper Volta),8804000000--PARACHUTES(ALSO DIRIGIBLE CHUTES)&ROTOCHUTES&PRTS
2015,,Burkina (Upper Volta),"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2015,,Burkina (Upper Volta),"8807909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2015,,Burkina (Upper Volta),"9014208080--INST & APPLN, AERONAUTICAL/SPACE NAVIGATION, NESOI"
2015,,Burkina (Upper Volta),"9301200000--ROCKET LAUNCHERS & SIMILAR PROJECTORS, MILITARY"
2015,,Burkina (Upper Volta),9301903000--MILITARY RIFLES
2015,,Burkina (Upper Volta),9305911000--PARTS AND ACCESS FOR MILITARY RIFLES
2015,,Burkina (Upper Volta),9305912000--PARTS AND ACC  FOR MILITARY SHOTGUNS
2015,,Burkina (Upper Volta),9306210000--SHOTGUN CARTRIDGES AND PARTS THEREOF
2015,,Burkina (Upper Volta),"9306304120--CARTRIDGES FOR RIFLE OR PISTOLS, NESOI"
2015,,Burkina (Upper Volta),"9306304130--CARTRIDGES CONTAINING A PROJECTILE, NESOI"
2015,,Burkina (Upper Volta),9306304140--EMPTY CARTRIDGES SHELLS FOR RIFLES OR PISTOLS
2015,,Burkina (Upper Volta),"9306900040--BOMBS, GRENADES, TORPEDOS, & SIML MUNITIONS OF WAR"
2015,,Burkina (Upper Volta),9803100000--MILITARY WEARING APPAREL OF ALL TYPES & MATERIALS
2015,,Burkina (Upper Volta),9803200000--MILITARY EQUIPMENTS NOT IDENTIFIED BY KIND
2015,,Burma (Myanmar),. DEFENSE (END USE 50000-90)
2015,,Burma (Myanmar),8409100080--PARTS FOR SP-IG OR COMP-IG FOR USE IN A/C EX CIVIL
2015,,Burundi,9803100000--MILITARY WEARING APPAREL OF ALL TYPES & MATERIALS
2015,,Cambodia (Kampuchea),"8710000060--ARMORED FIGHTING VEH,MOTORIZED,NESOI"
2015,,Cambodia (Kampuchea),8803200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2015,,Cambodia (Kampuchea),"8803300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2015,,Cambodia (Kampuchea),"8803909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2015,,Cambodia (Kampuchea),8807200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2015,,Cambodia (Kampuchea),"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2015,,Cambodia (Kampuchea),"9014208080--INST & APPLN, AERONAUTICAL/SPACE NAVIGATION, NESOI"
2015,,Cambodia (Kampuchea),9306304160--CARTRIDGES NOT CONTAINING A PROJECTILE & NT EMPTY
2015,,Cambodia (Kampuchea),9803200000--MILITARY EQUIPMENTS NOT IDENTIFIED BY KIND
2015,,Cameroon,"8411114050--TURBOJET A/C TURBINES EXC CIVIL, THRUST LE 25 KN"
2015,,Cameroon,"8411214050--TURBOPRPELLR A/C TBN, EX CIVIL, POWR NT OV 1100 KW"
2015,,Cameroon,"8411814050--GAS TURBINE A/C TBN EXC CIVIL, 5000 KW AND UNDER"
2015,,Cameroon,"8710000090--PARTS OF ARMORED FIGHTING VEHICLES,MOTORIZED"
2015,,Cameroon,8803100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2015,,Cameroon,8803200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
2015,,Cameroon,"8803909060--OTHER PARTS,NESOI,FOR OTHER MILITARY AIR&SPACECRFT"
2015,,Cameroon,8805210000--AIR COMBAT SIMULATORS  AND PARTS THEREOF
2015,,Cameroon,"8807300060--OTHER PARTS,NESOI,OF MILITARY AIRPLANES/HELICOPTRS"
2015,,Cameroon,"9014208080--INST & APPLN, AERONAUTICAL/SPACE NAVIGATION, NESOI"
2015,,Cameroon,9301903000--MILITARY RIFLES
2015,,Cameroon,9305911000--PARTS AND ACCESS FOR MILITARY RIFLES
2015,,Cameroon,9305913040--PARTS & ACCES OF OTHER MLTRY WEAPONS OF 9301 NESOI
2015,,Cameroon,9306210000--SHOTGUN CARTRIDGES AND PARTS THEREOF
2015,,Cameroon,9306304140--EMPTY CARTRIDGES SHELLS FOR RIFLES OR PISTOLS
2015,,Cameroon,"9306900040--BOMBS, GRENADES, TORPEDOS, & SIML MUNITIONS OF WAR"
2015,,Cameroon,9803200000--MILITARY EQUIPMENTS NOT IDENTIFIED BY KIND
2015,,Canada,"8411997050--PARTS OF GAS TURBINE A/C ENG, EXC CIVIL A/C"
2015,,Canada,8710000030--TRACKED (INCLUDING HALF-TRACKED) VEHICLES
2015,,Canada,9301903000--MILITARY RIFLES
2015,,Canada,9305913020--SUPPRESSORS OF OTHER MIL WEAPONS HEAD 9301 NESOI
2015,,Canada,9305913040--PARTS & ACCES OF OTHER MLTRY WEAPONS OF 9301 NESOI
2015,,Cape Verde,"8805100000--AIRCRAFT LAUNCHING GEAR,DECK-ARRESTOR,ETC.& PARTS"
2015,,Cape Verde,8807100060--PROPLLRS & ROTORS & PRTS THEREOF FOR MLTARY AIRCFT
2015,,Cape Verde,8807200060--UNDERCARRIAGES & PARTS THEREOF FOR MILITRY AIRCRFT
